,battery_voltage,gps_signal_strength,air_traffic_density,wind_speed,warranty_number,temperature,obstacle_density,current_flight_time,time_remaining,battery_temperature,firmware_version,drone_serial_number,battery_charging_pattern,humidity,battery_capacity,battery_charging_history,drone_model_number,payload_type,country,drone_color,manufacturing_date,flight_mode,payload_weight,altitude,speed,manufacturer_name,battery_age,battery_health
10,15.165352387065854,79.26841753436935,0.3163817220617571,3.0474019275791004,690,22.447615176247737,0.2822347768993238,14.073164614375075,856.1801800144939,19.78354397169231,v4.1.0,6822,0.0828033031573453,55.15895684980743,3937.033763562538,41.644762573925455,EVO II,1,China,Black,2020-11-26,0,1.4515940248474368,68.43872756015233,12.408849779558484,Parrot,8.658060840285616,0.7565337054063335
11,14.438628337672863,84.67199313364542,0.737280353342349,1.0795325227748624,550,12.07197139138854,0.4639819322933827,14.068540492859489,844.3996303047649,35.119398087427555,v2.0.1,3921,1.0637506255805738,68.60399080300704,3821.5746322609393,46.12894651937621,Anafi,2,France,Green,2020-03-28,0,1.506510110957475,67.02819873525308,11.344294640053072,DJI,7.154256479720068,0.8852552622274585
12,14.72363292443018,78.01152419331012,0.2893150175569878,8.54812677281437,892,14.880547239737924,0.3156346280878407,15.48392454313207,887.1037816629522,26.16017339251956,v3.5.2,4827,0.3456246854567865,49.73019328261688,4136.591511376266,55.6223167941297,Anafi,1,USA,Blue,2020-04-09,2,1.70743025806091,23.684051835637177,8.241316917157002,Skydio,5.7326898098425225,0.7170790335161691
13,15.098530075430364,75.08901278127757,0.384258823873903,5.630669828155487,640,15.126702218676972,0.2904646844345933,11.173439510684403,719.4283115201097,25.017756366351826,v2.0.1,8335,0.399408639529499,57.66647413972165,3390.7633500073403,44.47228322487769,Mavic Air,2,China,Blue,2020-12-25,1,1.7252454020648298,40.68098043855898,6.86094989293774,Parrot,5.944231908748861,0.6549488954468312
14,13.75338716252742,80.27206507100287,0.8656029079865193,4.085416342217611,667,14.73763892520449,0.4260006038880402,11.550164334973935,858.3272722646191,22.868082964752148,v2.0.1,9312,0.776574239631266,64.51003615930911,3950.5926511065622,42.07558813693928,EVO II,2,Germany,Blue,2020-05-31,1,1.3315737716760452,66.45977184006642,11.568914721690836,DJI,4.755632113503514,0.7532107988963156
15,15.620322160004928,74.1554857075764,0.3653344248012349,4.016889410078755,810,16.959626134537125,0.2324309404381176,13.875424941518055,853.4392654194044,19.846486745716827,v3.5.2,1965,0.0461540527175061,60.65286233287378,3806.462043105245,45.959570567073214,Anafi,4,USA,Red,2020-05-10,1,1.572518255009374,50.83083681127789,9.785457972181051,Autel,6.026101404613702,0.8214792180738084
16,14.613660450144463,83.04525311741662,0.8736272496863731,5.293581075047545,608,31.002503155889823,0.498396856644839,12.974337759331153,862.0713181678262,24.02791178846808,v1.2.3,5213,0.7078650799949462,64.89089496366618,4000.5367341079486,64.14116906118784,Mavic Air,3,France,Green,2020-05-29,1,1.4984314314893377,28.526143076050715,5.982189053544097,Autel,5.648251609014311,0.7539041575687213
17,15.64341906663257,76.4871862528013,0.6767490470183718,7.082036821043118,706,15.60972446251326,0.4088372508978076,15.628494665190548,964.676531178166,29.87211369582856,v3.5.2,4719,0.7075147013027188,58.271573420319456,4470.766996996467,69.27063949337531,Typhoon H,3,China,Green,2020-11-04,1,1.4868928303792583,59.16635878250884,5.449424750475044,Skydio,8.629774045050743,0.6443973328544448
18,15.599458002235457,71.99984560383511,0.3722209781093395,1.980423726257028,926,11.93102465163377,0.3287917550773611,13.183951848957578,932.075111406266,24.921610203095003,v4.1.0,4913,0.593338528166289,65.69585384861425,4334.8320714669535,51.9767535334659,EVO II,2,China,Green,2020-09-14,2,1.7660615900861432,35.70385482017059,7.123888812569248,Parrot,5.943713946129533,0.8439264584748534
19,15.028153478443809,61.863961520807614,0.6397782293889627,4.198110880352512,799,22.4685196234101,0.2664662987682425,12.175392597329417,846.5441133682491,28.05142042946524,v2.0.1,4179,0.5970254496386898,65.93157679398276,3901.0051221520566,24.649254162513472,Typhoon H,2,Japan,Green,2020-12-09,1,1.4524923720212148,85.89049696784424,15.462901675798692,Autel,4.86284309171232,0.7857191686034605
20,15.80027416285077,79.36471840567704,0.7715661254292072,8.307934839909148,609,21.211432933523177,0.3042121026793024,17.931297537843108,866.1542486349209,33.828535742532814,v3.5.2,4370,0.5144242665088127,68.54016508863441,3962.908517285351,58.67374358590487,Mavic Air,2,China,Green,2020-10-20,2,1.3848845793449756,80.89682924836517,16.639833754033912,Parrot,8.56562594002401,0.6927965907845703
21,15.671598672462467,81.60351244869574,0.82596717317197,6.649237911640201,695,31.08141521528094,0.2781401589968313,14.548447399026928,851.3094329973396,22.097609097769038,v5.0.0,7818,0.4593453216804099,67.97094492053138,3832.433585698701,39.28671309038745,EVO II,1,China,White,2020-07-10,1,1.3370017391262972,62.081948527111344,10.61496744192673,Skydio,6.481954389259355,0.7802715397435959
22,15.14551926458268,86.68868189071662,0.6357920486660992,6.478615441109518,916,19.796040663458832,0.4241339131150644,15.135056409375848,883.0602620273617,26.51437450329221,v3.5.2,6906,0.5388067001540824,69.85149613226045,3969.827369170093,54.23452098555039,Phantom 4,2,France,Green,2020-10-03,2,1.465090613758871,77.22013409539548,10.446828388723866,Yuneec,7.153666670910384,0.7341623497160127
23,15.08912019240415,71.32494717874702,0.5477045532820654,5.815393022757788,651,8.562934846529933,0.2122301500807408,12.150503627573087,891.2380828350286,30.02196780467839,v3.5.2,6138,0.4543919523601158,55.16939825903514,4147.229203893504,35.89149728561652,Phantom 4,3,France,Green,2020-06-09,1,1.352950746244369,51.295827002467625,8.991038884511436,Parrot,1.6404420564380944,0.8016030718414077
24,15.84861639283218,85.04599406521302,0.501517293692253,5.620962553065008,919,17.86289055790557,0.3580871212261591,13.911234550949636,833.1488352593509,20.335481832667018,v4.1.0,4091,0.2364845859043724,55.72776086402282,3737.263587844242,38.65239881591072,Phantom 4,2,USA,Red,2020-11-09,1,1.3270436474921894,65.30874988750031,7.196543955071493,Parrot,3.0793057061206293,0.7779318475657521
25,15.416006919703833,77.56420405412577,0.4972828433865695,4.06364979235651,742,17.763499085847034,0.2204171279139739,15.221845179419732,928.9259919242762,25.890264140329023,v2.0.1,9963,0.0700233586002458,62.020215186572855,4313.341199408092,49.358558637809125,Anafi,2,Germany,Red,2020-01-22,0,1.3220059748665811,79.5544059060415,14.125537172821732,Skydio,6.249624021005608,0.8461115485910391
26,15.822348584184072,79.69178372630954,0.8726073899885667,3.8835669648719486,627,13.835687733243123,0.4287023918854522,12.698012845155397,874.7547635778473,34.36162262313181,v4.1.0,5656,0.4696321469133827,79.58987893471837,4182.885694633074,53.9662507930247,Phantom 4,1,France,Green,2020-09-09,1,1.3338914591786402,54.90997363588625,15.620729181691408,Yuneec,8.67375594928763,0.776468977124807
27,14.105512962823632,80.02889788870738,0.2796218314499707,6.612264895120731,604,17.18696988502965,0.3500443077407011,15.751396036691345,880.2653597906537,23.298748097700923,v4.1.0,4577,-0.0394261563510598,62.28159407541368,4174.178151294191,25.144914065852287,Anafi,4,USA,White,2020-08-23,0,1.347833522196532,44.896256569714325,7.319742742482143,Autel,8.102015427276555,0.5969479852118525
28,15.349242548509732,79.94799179732097,0.7095633874757574,3.920784872225448,509,19.25222112397192,0.3481443080235066,13.79872262016239,869.0316541961221,30.341732690018947,v5.0.0,7297,0.5265654920896464,76.77745507771873,4076.494326990068,40.54144575343258,Anafi,1,China,Green,2020-12-10,2,1.5798105443317083,15.907560836457684,9.751484864726196,DJI,3.85717959731784,0.7145074789439037
29,14.511295456515317,69.83499169207413,0.2793336200399421,5.567665163589724,855,19.69586602943416,0.3526908900719817,14.416612500413446,831.3992504478468,24.29431561395114,v4.1.0,2538,0.6199669336069732,74.80298443905716,3819.279690119147,58.680459880582106,Mavic Air,2,USA,Green,2020-02-18,2,1.1080034954785725,48.33732948557012,8.650401097869496,Skydio,7.065377423738486,0.7116306674971307
30,15.28710574625662,83.57920503660658,0.7357767460633066,5.303470982650124,647,13.097787683522084,0.2532884180553015,13.796586775541206,889.3555655990693,33.997935086584945,v4.1.0,3867,0.3167386326407767,74.87201654068646,4202.420161562534,41.95948621046904,Phantom 4,3,USA,Green,2020-02-28,1,1.3596493504032954,66.46846369124623,8.73928277540507,DJI,9.351225121607444,0.8194021733945493
31,15.656910104172942,84.17260379474781,0.5073583803603599,9.383775164968394,988,23.046808369135803,0.3121461512448985,18.70455636901788,876.5913960370758,16.772660555814475,v5.0.0,4549,0.3868530342799819,74.12391793496856,3936.053836844274,38.96639888997943,EVO II,4,USA,Black,2020-06-18,2,1.4799740185283534,68.9126685513526,13.557724766289589,Yuneec,4.757539503354226,0.8008120689268083
32,16.169570072874553,84.78338656812208,0.4844591096858477,4.679155407326623,864,28.179692962602974,0.2543255201632827,14.973005550524132,820.0062856653965,25.32478095505142,v1.2.3,7527,0.7884896970310762,50.51389778464533,3662.294405277441,45.86147262944445,Anafi,2,USA,White,2020-07-06,0,1.7297249240356278,60.0873013143682,6.064115363901635,Yuneec,4.35568450098984,0.90131249039155
33,14.830916635781408,82.43738060173177,0.5679631628592091,7.336926624504005,863,21.402795748689137,0.2323809174069143,12.884578142088198,873.1334850478843,17.60572652427055,v4.1.0,9995,0.2444603050601899,49.21229997328918,4015.91586647872,66.0898097074345,Mavic Air,2,France,Blue,2020-09-27,1,1.4508145921846831,39.174018100755205,11.399409072808918,Parrot,8.076100816876243,0.7878405924829148
34,15.037147597349009,78.96439596309285,0.780342340137224,6.41461021132783,958,25.531839293752128,0.3457497750412421,16.645089824206377,801.346284401381,21.49561591859553,v3.5.2,5776,0.748976474102786,51.39276279425979,3768.1952559546985,58.5118335504263,Anafi,3,Germany,Green,2020-07-08,1,1.4693353264234652,10.46356862104819,12.184714321917596,DJI,9.9419559033222,0.6957986480671123
35,15.252233546462232,72.65992742568683,0.7064950315033705,4.765514225175336,639,20.90656339447476,0.0964313588135254,12.558312700057956,844.773806664188,21.465906073524025,v4.1.0,1178,0.416354444869186,71.18637443816635,3878.983421126258,53.51482174976677,EVO II,3,USA,Blue,2020-06-23,2,1.482410659204376,40.0956980399053,9.573546479194542,DJI,6.469873040673168,0.8170766488033893
36,14.812734449269056,82.24267497220633,0.5822421991893848,2.512025328478881,689,14.767638092439547,0.2052880559738051,15.417727190009511,891.2230619906948,23.665218464330728,v2.0.1,9806,0.4380861741684754,57.23598568675854,4141.342290861451,48.46252197935574,EVO II,2,Japan,White,2020-02-20,0,1.1352624692444548,43.91310257892097,12.679203480960318,Yuneec,2.114028203904253,0.862205560548313
37,15.78927986439463,80.19270476742405,0.394205410871382,4.894072883780705,901,21.354569793492068,0.3487604711650075,11.080659752240448,876.0058361856145,19.0585432465234,v3.5.2,2754,0.2622680857144766,53.98729975259928,3976.074524456108,57.01875778926792,Phantom 4,3,China,Green,2020-12-29,1,1.6318186201849862,43.74142065619972,10.442955521612353,DJI,7.528907657056185,0.7725570542850104
38,15.264952727317189,79.98774608440075,0.369287760038801,6.798472853494399,593,17.487222325946355,0.1970729860249049,12.34362790220314,861.9596476103528,24.64130221220244,v3.5.2,8695,0.7526086963461311,55.82776498066817,3992.510440538643,57.49526883353933,Anafi,2,China,Blue,2020-02-24,0,1.623484314042275,62.37112713955849,13.651389763468336,Autel,7.502361698854068,0.8765728124699431
39,15.360978511688025,82.20327738979255,0.5569798842329641,2.550364839541672,991,14.452757607072432,0.3891819951654018,15.393722471738249,948.6860508665004,27.30233252240589,v1.2.3,9238,0.6657851152327616,64.78343759460417,4233.679935360195,43.65217720127097,EVO II,0,China,Blue,2020-08-31,0,1.6628992318573346,89.7135282202968,5.433384085222437,Yuneec,7.354342429171129,0.7615568062111124
40,15.61008656338708,79.77444000273945,0.3442333628482939,6.671419003070602,995,19.60960439241022,0.2653505435771978,16.47693315999082,802.2167124817792,17.34048433689217,v2.0.1,9015,0.350101873980211,53.03466112719238,3548.776719404917,42.021881542085005,Typhoon H,3,China,White,2020-11-15,1,2.001169610605658,52.47058403682186,8.953674216979392,Parrot,4.287727162638598,0.7987245914032045
41,15.264144241812296,77.77990901350464,0.4537692278598058,7.6857737408423485,728,24.10184380291437,0.3409311267888121,15.34273656237994,896.1296321433798,21.82533754985264,v2.0.1,7701,0.3441601868197876,54.99261433690503,4224.977829498095,47.56843659038779,EVO II,1,China,Green,2020-05-10,1,1.240295679402558,45.66536421687077,9.784560571446896,Parrot,12.582422800467215,0.8024037504689258
42,14.891230435912068,74.10014311711592,0.1915646345704659,5.192014139823798,562,18.2970708566547,0.3864684955552164,14.76870343522352,879.3637773419556,37.70496066381512,v2.0.1,7326,0.0803098422838177,56.95687442572045,4029.497531497847,59.39478241488887,EVO II,1,USA,Black,2020-11-02,2,1.2023946670788652,44.81556373991815,1.9833778465859524,Parrot,10.850059441336114,0.7150841539112016
43,15.268489880850767,79.97072857095874,0.5426050877799248,6.827393402847009,839,29.699788168494432,0.2168093788541714,14.397792608821424,862.654822663724,26.646185694329244,v4.1.0,7497,0.6283023441138165,69.17590763004249,3986.170410387165,58.76743294884393,Anafi,2,Germany,White,2020-05-14,1,1.6411734629197976,52.48769533815428,6.742141799264395,DJI,5.603767154421119,0.7528638365702942
44,14.871909320243306,87.36684503615902,0.5004352602259035,5.280508965851859,524,24.754531321618245,0.2273276394603143,12.042956019265144,867.0224547173087,15.911293979091164,v4.1.0,3534,0.5399080515957319,43.4116018769218,3992.455922894994,46.41622528519046,EVO II,1,Japan,Black,2020-01-21,1,1.4325021797628616,33.43412479303202,7.559202236923641,Yuneec,2.809040278462037,0.8142012758454567
45,15.353990444558244,74.48677538359235,0.3598302284337153,6.142762881853054,767,17.26075527814973,0.1321370695050849,13.560311583210582,905.6647212227472,17.99767067620106,v3.5.2,9407,0.1212201445046937,60.08874728806261,4127.957416224529,42.66774431481016,Mavic Air,1,France,Green,2020-11-24,1,1.3028743492926118,52.403971174921104,12.844617984470048,Parrot,4.29339150954491,0.8332828196243613
46,15.7984688604009,85.0156462610244,0.3117784886855721,7.987160571510339,904,17.10891269064443,0.2599545508779138,14.078722458080424,900.9909813188528,26.129521226864306,v1.2.3,3939,0.510387822995582,56.42871016824419,4205.191047964715,58.3308985226319,EVO II,4,Japan,Blue,2020-06-15,1,1.443487506435806,59.016246726636,7.8794699610561985,Yuneec,8.04275477530529,0.960449615706562
47,14.712510853863837,83.57262806093355,0.4545514695650756,1.8920480995108784,780,30.723725665766143,0.0915091084874542,17.11424445243783,866.6238371789528,25.50333019287119,v4.1.0,6765,0.7533293463928881,66.07867235786988,3952.7182558412583,47.00324857890281,Typhoon H,3,France,White,2020-09-30,1,1.376331274981656,54.19372127148976,7.545763038082069,DJI,7.442833168656162,0.7347723731075491
48,14.533814499278954,71.43946751046316,0.4556195562511624,3.469562214392367,510,18.318634705143648,0.1109816905613489,15.687236579136922,856.9114887253464,22.0627859914956,v4.1.0,3899,0.617628898344559,58.85819234215859,3973.165773830981,60.373572378486685,EVO II,2,France,White,2020-03-29,1,1.8449554135594333,59.150838680095625,12.452457341968575,Autel,7.814950189420619,0.8869158549564984
49,15.32462496795984,83.04260218372237,0.6727495240556692,7.5013628758467075,819,21.82110035766521,0.2697124810933116,11.473919689274531,898.7602592707693,35.96657478443988,v1.2.3,3876,0.2386952342010989,50.82118506444348,4121.789199079641,50.34567614827658,Phantom 4,3,Japan,White,2020-11-11,1,1.9523624608046604,58.67495218697071,5.1462680626298365,Autel,7.056466936156799,0.8567374880723717
50,14.916100191628049,80.09066113452609,0.5551460622449012,7.870241182607785,700,22.109000175522084,0.2214814709185257,15.648167938789593,765.1854742663029,38.09364410434327,v2.0.1,2007,0.5691481877198153,81.49296516977748,3580.3846613020933,55.640943506063536,Anafi,4,USA,Red,2020-01-14,1,1.1728877417313068,14.562066355071124,3.786267797669284,Autel,8.65709525611881,0.882294784038125
51,15.315872637205985,79.58273826916255,0.4177190263227754,2.184148125263065,625,11.380570336963086,0.2861545652418518,14.229835439167369,884.6605187346557,23.678083200751384,v3.5.2,5829,0.7683676017052267,75.44696090097216,3980.260336702725,43.62173424726886,Typhoon H,1,China,Green,2020-08-29,2,1.2046902373466726,62.73740316790806,8.91522309979196,DJI,3.902642228561645,0.7363428633524891
52,15.460201760304852,89.98107262147357,0.6559948445919597,8.124607195614765,805,11.445694917991831,0.2188027774565543,13.646155999388082,882.5137474381414,29.364784329633693,v4.1.0,7464,0.7599070916598769,62.45811262012279,4099.616468925727,64.85841359143568,Mavic Air,2,USA,Red,2020-09-21,1,1.3481263990736183,36.579703086750925,5.656879695764934,Parrot,3.614997292569822,0.7638378947918006
53,14.22815688553573,84.70661388382295,0.246500531508878,-0.1442788324801309,689,24.28157296122441,0.2204597852322401,16.223352577681737,863.7034359347123,29.61583085660501,v1.2.3,9057,0.310364673104507,65.92108633189864,3901.337287269905,38.93471953361343,EVO II,2,China,White,2020-12-11,1,1.3620943916641977,28.083216739920843,5.770962116021053,DJI,6.670740054563308,0.7414558681996829
54,15.644924713829273,75.35937488334683,0.5144629606474952,6.251179037390157,588,14.763185576049985,0.419941586021366,17.0619990449919,822.8196834689044,30.279365697387888,v1.2.3,3159,0.2390939074883333,52.55020559556076,3840.2779506550655,56.75353729554113,EVO II,2,Germany,White,2020-02-22,2,1.3449479106603162,27.91096344290008,11.720301375063944,Yuneec,2.8245189012473486,0.7755113766489168
55,14.715165748522375,83.19868370114548,0.5146170914109006,5.437588570670007,854,20.059325278401868,0.208267775283293,16.862560238232398,858.083297144521,21.79957339113048,v2.0.1,4184,0.5127956908624974,62.08824107550518,3969.532940587516,40.71554960370986,Mavic Air,2,France,Black,2020-12-05,1,1.4611531640912974,58.67083220945059,12.627921513737736,Autel,1.3641642299778978,0.8541991871355468
56,15.288826024717656,75.41577497730478,0.7096775946224425,3.5337747155473003,615,12.44973206984902,0.323751737323057,13.321564953554724,848.1725443421929,34.69724608610269,v5.0.0,9565,0.487450749948858,86.55361635356351,3883.0130762155927,63.58406746769927,EVO II,3,Japan,Red,2020-04-01,1,1.410633039855612,45.548501455502944,12.366592647556375,Yuneec,6.559232520508438,0.8056256234598672
57,14.970308832280786,75.626262179756,0.6833701258853867,3.6569077527185145,851,18.35770550767896,0.2920470135969132,14.38157524829757,830.750732676735,24.657014018827955,v5.0.0,2286,0.3520862521805192,72.39955858405543,3950.869627503328,37.453221215613794,Phantom 4,2,Germany,Blue,2020-09-20,1,1.2292774814209364,16.360624320291784,13.3263299809217,DJI,4.021507928493387,0.8869848312125821
58,15.024021492607854,80.8020319482108,0.5075586534294462,3.73063258431484,676,21.068690363932504,0.3155178473488886,15.662526862807129,847.8690509896932,27.109960405125555,v5.0.0,9559,0.1136139173772797,49.4397682059689,3905.577213598527,68.29164569935912,Typhoon H,1,China,Green,2020-02-04,2,1.2946383518272038,59.56075630384567,13.723402960044403,Skydio,6.3335092288083885,0.7219580199302631
59,16.146978969808995,85.86858698222652,0.4878032206138397,4.591695158592633,513,9.699347241379888,0.1902549596194773,16.95109025424472,944.5616970804006,25.01021755114155,v5.0.0,5473,0.7020476031573466,64.0444482776939,4312.327251163057,67.87036035626741,EVO II,3,USA,Blue,2020-07-24,0,1.8092677664419128,21.207837384023453,3.614229373519208,Skydio,6.736391369998537,0.6045611805001456
60,15.459633760397832,72.56368101085091,0.5817506571511687,8.972070749183258,756,20.270342706749258,0.314893708487123,14.04165152430942,813.7005451641196,24.301569138506206,v4.1.0,5920,0.2920602213537951,60.81742223312632,3772.094495528349,58.86604365747741,Mavic Air,4,Japan,Blue,2020-03-21,1,1.4285103506530634,52.79642717036422,11.3512358797884,DJI,3.673623346525402,0.794020145028838
61,15.752344201476795,77.48105317421872,0.3590546585446498,6.64620727494775,708,20.546202249455504,0.363660779573954,14.628682046672363,901.9505210633702,26.392022299689295,v1.2.3,4925,0.2365393337054162,65.20625599823119,4166.956113587225,57.90775098874147,Mavic Air,4,France,Green,2020-02-19,1,1.418273821674802,54.76997851346108,8.411175401291324,Parrot,6.088335300240432,0.7836225164023035
62,15.375470677101372,85.87917030818316,0.3288836688653662,7.868808260138471,780,17.65734387448323,0.0424415004358764,12.787330051987944,861.1159767872535,19.070572131032414,v3.5.2,5769,0.7916355911724644,77.81969137715205,3882.554275635976,57.05544072766811,Typhoon H,4,Germany,White,2020-12-25,1,1.1959125708345053,67.7115416339009,7.757727262028691,Yuneec,4.315369467946612,0.8252681216051403
63,15.610006787327478,75.29584844528762,0.538273550364637,4.355845690230542,942,14.497789392901463,0.2174513271068148,12.607586751838658,886.1793998320378,15.144234904131752,v4.1.0,4116,0.3723402693420803,50.90357843062408,4065.163111171499,43.95573846692457,Phantom 4,2,France,Black,2020-01-02,1,1.407356654539167,85.63369572933703,11.681243896626116,DJI,1.503065518325613,0.8319388402695653
64,15.508689181071729,80.15700821146882,0.8319189781481756,5.460517848114326,827,18.1169732552498,0.2040508548169454,16.625051644788396,886.8261707181757,23.933097619931367,v5.0.0,2294,0.3779928991794352,57.981067652930605,4129.405292484049,45.27461755867553,Typhoon H,2,China,White,2020-02-23,1,1.6921804859135166,22.706473481989168,4.809113560312745,DJI,7.408964248835508,0.6552236681542991
65,15.427228072343414,78.44670338130538,0.4792766259742099,2.856810725766322,824,18.12409689434473,0.1789487383598582,17.712480057141647,931.7708727496796,20.59786181538365,v3.5.2,4976,0.2337193202184708,48.76327906527639,4306.079987937858,54.76906688410144,EVO II,0,France,White,2020-04-15,0,1.6191102956938812,48.95052287873901,4.74667418238304,Skydio,9.674214234009536,0.6062863320924532
66,15.85357795458234,86.38268669235596,0.6423116164995111,4.443110558482596,888,29.624532256820707,0.1833235923173272,14.855979756839332,880.401736628117,27.7375183899332,v3.5.2,7865,0.6326632135471559,62.14827801043516,4078.5839579637086,63.52342879904321,Phantom 4,1,USA,Red,2020-09-16,1,1.6622198595947113,44.473294099115655,11.90071823224515,Autel,6.722289859256748,1.0356420547195655
67,15.378252726922137,81.59422204594614,0.4650399197781671,3.895000845870933,604,19.395833679390627,0.4358996283700119,17.007065795784047,859.6439792200377,27.168950793558245,v5.0.0,7390,0.5089417114121791,61.07759431405249,3920.7148385914993,57.29948589421615,Phantom 4,2,Germany,Blue,2020-11-05,1,1.259280584784734,58.674993719219245,11.463358052532694,Autel,10.17517507479768,0.9409128747741358
68,16.442574286108854,78.50641262901493,0.3161711604689026,5.977278448336414,982,17.6783162564806,0.3011989150987554,15.723272050095268,864.774806943806,25.06740009848351,v3.5.2,1173,0.7751678710901018,80.83122675570893,4013.154816459813,33.075761948401535,Mavic Air,0,Germany,Blue,2020-07-09,0,1.2560764633192305,54.31337541867237,10.41019796761453,Parrot,7.858366340858335,0.9115675827787052
69,15.78026578640622,75.81699145573842,0.5799154348229366,3.586291220455016,646,19.385779560066325,0.1639409225273768,13.709760490789751,929.7497492405488,32.40787395277192,v4.1.0,8325,0.5634643901182212,51.487514055683086,4383.695356300653,57.52364582781556,Phantom 4,3,USA,Blue,2020-08-05,0,1.7266871444348109,42.9490751452676,7.360259785830589,Parrot,4.046572751281293,0.9216348145151164
70,14.730229651130156,90.5253578832232,0.3812977157987509,3.326270136065088,778,22.11840756095764,0.3297584200699843,15.722791211016828,888.2287652302158,24.968861605685152,v2.0.1,8818,0.3706151886276089,69.06033244091785,4032.690598124931,44.9644290261649,EVO II,2,France,Black,2020-02-13,1,1.6652548279735535,41.18195622778289,12.231488903746373,Parrot,6.1483297003047,0.831643035492075
